,ent_link,news_id,cluster,ent_name,assigned_cluster,news_links,news_count
379,http://dbpedia.org/resource/New_Hate,"271,218","[8, 8]",New Hate,8,"https://www.bbc.co.uk/news/uk-scotland-68746512, https://www.bbc.co.uk/news/av/uk-scotland-68688133",2
380,http://dbpedia.org/resource/New_Left,355,[8],New Left,8,https://www.naturalnews.com/2024-04-12-hate-speech-poland-lgbt-three-years-prison.html,1
381,http://dbpedia.org/resource/New_Math,54,[3],New Math,3,https://www.scientificamerican.com/article/new-insights-from-ai-strange-metals-and-parents-of-lgbtq-kids/,1
382,http://dbpedia.org/resource/New_Orleans,"208,310","[2, 2]",New Orleans,2,"https://abcnews.go.com/US/wireStory/protests-anti-gay-bills-students-put-play-louisianas-108688853, https://www.advocate.com/politics/dont-say-gay-bill-louisiana",2
383,http://dbpedia.org/resource/New_South_Wales,225,[2],New South Wales,2,https://www.abc.net.au/news/2024-04-02/gay-conversion-ban-advocates-call-for-sa-to-outlaw-practice/103652494,1
384,http://dbpedia.org/resource/New_York,"58,119,27,41","[6, 0, 6, 6]",N.Y.,6,"https://www.nbcnews.com/nbc-out/out-news/caitlyn-jenner-backs-ny-countys-ban-trans-women-competing-womens-sport-rcna143896, https://www.cbsnews.com/news/nex-benedict-death-no-charges-filed-district-attorney-tulsa-oklahoma/, https://www.advocate.com/news/womens-roller-derby-ny-transgender, https://www.yahoo.com/news/former-olympian-caitlyn-jenner-backs-193051923.html",4
385,http://dbpedia.org/resource/New_York_City,64,[3],Nyc,3,https://www.advocate.com/nyc-school-investigation-books-trash,1
386,http://dbpedia.org/resource/New_York_County_District_Attorney,177,[4],District Attorney’S Office,4,https://www.advocate.com/news/will-wooten-donald-trump-trial,1
387,http://dbpedia.org/resource/Nicole_Scherzinger,361,[3],Nicole Scherzinger,3,https://www.bbc.co.uk/news/entertainment-arts-68813520,1
388,http://dbpedia.org/resource/Niecy_Nash,7,[3],Niecy Nash,3,https://www.advocate.com/media/oprah-niecy-out-glaad-awards,1
389,http://dbpedia.org/resource/Nimra_Bucha,112,[3],Nimra Bucha,3,https://www.cbc.ca/radio/day6/the-queen-of-my-dreams-1.7152878,1
390,http://dbpedia.org/resource/No_Labels,274,[1],No Labels,1,https://www.npr.org/2024/04/05/1242991224/up-first-newsletter-biden-netanyahu-us-policy-no-labels-2024-election,1
391,http://dbpedia.org/resource/Noble_Eightfold_Path,262,[9],Right View,9,https://www.advocate.com/politics/lara-trump-biden-transgender-events,1
392,http://dbpedia.org/resource/North_America,209,[6],North America,6,https://www.cbc.ca/news/canada/edmonton/trans-athlete-competition-alberta-1.7157218,1
393,http://dbpedia.org/resource/North_Carolina,67,[4],North Carolina,4,https://www.cbsnews.com/video/mark-robinson-gop-nominee-for-north-carolina-governor-has-history-of-inflammatory-remarks/,1
394,http://dbpedia.org/resource/Northamptonshire,365,[3],Northants,3,https://www.bbc.co.uk/sport/cricket/68803307,1
395,http://dbpedia.org/resource/Northern_Ireland,26,[8],Northern Ireland,8,https://www.bbc.co.uk/news/uk-northern-ireland-68555287,1
396,"http://dbpedia.org/resource/Norwalk,_California",280,[4],Norwalk,4,https://www.advocate.com/obituaries/lesbian-news-ella-matthes-obituary,1
397,http://dbpedia.org/resource/Number_One_Observatory_Circle,185,[4],Vice President’S Residence,4,https://www.naturalnews.com/2024-03-28-drag-queen-feted-by-kamala-accused-assaults.html,1
398,http://dbpedia.org/resource/Obergefell_v._Hodges,"60,184","[2, 2]",Obergefell,2,"https://www.naturalnews.com/2024-03-19-survey-support-for-same-sex-marriage-drops.html, https://www.naturalnews.com/2024-03-29-biden-white-house-attacks-republicans-pride-flags.html",2
399,http://dbpedia.org/resource/Ohio,"59,141","[4, 6]",Ohio,4,"https://www.advocate.com/politics/bernie-moreno-ohio-republican-primary, https://abcnews.go.com/US/lawsuit-filed-families-ohio-trans-care-ban-legislation/story?id=108519925",2
400,http://dbpedia.org/resource/Ohio_Republican_Party,8,[4],Republican Ohio,4,https://www.advocate.com/news/bernie-moreno-ohio-hypocrisy,1
401,http://dbpedia.org/resource/Oklahoma,"62,18,102,158,100,0,10,84","[2, 0, 0, 0, 0, 0, 0, 0]",Oklahoma,0,"https://www.npr.org/2024/03/19/1198910422/1a-03-19-2024, https://abcnews.go.com/US/former-students-parents-speak-anti-lgbtq-bullying-nex/story?id=108151777, https://abcnews.go.com/US/nex-benedict-fight-no-charges/story?id=108368542, https://www.advocate.com/news/nex-benedict-autopsy-released, https://www.npr.org/2024/03/21/1240079971/nex-benedict-case-tulsa-da, https://www.npr.org/2024/03/15/1238780699/nex-benedict-nonbinary-oklahoma-death-bullying, https://www.advocate.com/news/nex-benedict-drugs-toxicology-experts, https://www.advocate.com/voices/nex-benedict-autopsy",8
402,http://dbpedia.org/resource/Oklahoma_District_(LCMS),119,[0],Oklahoma District,0,https://www.cbsnews.com/news/nex-benedict-death-no-charges-filed-district-attorney-tulsa-oklahoma/,1
403,http://dbpedia.org/resource/Oliver_Stark,342,[3],Oliver Stark,3,https://www.forbes.com/sites/jeffconway/2024/04/12/actor-oliver-stark-opens-up-about-his-9-1-1-characters-journey/,1
404,http://dbpedia.org/resource/Olivia_Colman,187,[3],Olivia Colman,3,https://www.forbes.com/sites/jeffconway/2024/03/28/olivia-colman-reflects-on-her-beloved-career-i-have-been-very-lucky/,1
405,http://dbpedia.org/resource/Olympic_Games,41,[6],Olympian,6,https://www.yahoo.com/news/former-olympian-caitlyn-jenner-backs-193051923.html,1
406,http://dbpedia.org/resource/On_Iowa,242,[3],On Iowa,3,https://www.npr.org/2024/04/02/1242334968/caitlin-clark-iowa-uconn-final-four,1
407,http://dbpedia.org/resource/Open_border,230,[4],Open Borders,4,https://www.naturalnews.com/2024-04-01-bezos-ex-wife-donations-migrant-invasion-transgenderism.html,1
408,http://dbpedia.org/resource/Oprah_Winfrey,"2,7","[4, 3]",Oprah,4,"https://www.nbcnews.com/news/us-news/oprah-winfrey-pays-tribute-glaad-media-awards-gay-brother-died-aids-rcna143589, https://www.advocate.com/media/oprah-niecy-out-glaad-awards",2
409,http://dbpedia.org/resource/Oregon_circuit_courts,47,[6],Multnomah County Circuit Court,6,https://www.naturalnews.com/2024-03-18-bartender-charged-with-hate-crime-confronting-m2f.html,1
410,http://dbpedia.org/resource/Organization,123,[6],Organizations,6,https://www.forbes.com/sites/juliekratz/2024/03/24/women-dont-need-to-be-fixed-organizations-need-to-fix-their-systems/,1
411,http://dbpedia.org/resource/Organized_crime,224,[4],Organized Crime,4,https://www.nbcnews.com/news/latino/killing-brazilian-politician-marielle-franco-exposes-alleged-ties-poli-rcna145876,1
412,http://dbpedia.org/resource/Owasso_High_School,158,[0],Owasso High School,0,https://www.advocate.com/news/nex-benedict-autopsy-released,1
413,http://dbpedia.org/resource/PFLAG,146,[6],Pflag National,6,https://www.advocate.com/news/court-ken-paxton-transgender-pflag,1
414,http://dbpedia.org/resource/Paint,101,[8],Paints,8,https://uk.news.yahoo.com/russia-adds-lgbt-movement-list-121939667.html,1
415,http://dbpedia.org/resource/Palestine_(region),24,[3],Palestine,3,https://www.breitbart.com/politics/2024/03/17/arizona-bookstore-nixes-drag-show-palestine-event-after-backlash-they-should-this-palestine/,1
416,http://dbpedia.org/resource/Paris,353,[3],Paris,3,https://www.npr.org/2024/04/13/1244302875/broadway-lempicka-queer-artist,1
417,http://dbpedia.org/resource/Paris_Saint-Germain_F.C.,193,[4],Paris Saint-Germain,4,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_d12539e7-c63c-4488-9c26-f773cb3ba6ba,1
418,http://dbpedia.org/resource/Party_leaders_of_the_United_States_Senate,248,[2],Senate Minority Leader,2,https://www.advocate.com/politics/kansas-lgbtq-laws,1
419,http://dbpedia.org/resource/Patricia_Highsmith,265,[3],Patricia Highsmith,3,https://www.nbcnews.com/nbc-out/out-pop-culture/andrew-scott-tom-ripley-queer-coded-killers-rcna146212,1
420,http://dbpedia.org/resource/Paula_Pell,89,[3],Paula Pell,3,https://www.advocate.com/girls5eva-s-paula-pell-on-season-3-s-lesbian-trampage-and-finding-her-people,1
421,http://dbpedia.org/resource/Pennsylvania,"183,111","[4, 4]",Pennsylvania,4,"https://www.advocate.com/voices/rachel-levine-syphilis, https://www.forbes.com/sites/tylerroush/2024/03/23/evacuation-orders-lifted-after-series-of-bomb-threats-target-lancaster-pennsylvania/",2
422,http://dbpedia.org/resource/Person_of_color,219,[8],Communities Of Color,8,https://www.forbes.com/sites/ashleemariepreston/2024/04/01/meet-the-team-behind-glaads-black-lgbtq-media-advocacy/,1
423,http://dbpedia.org/resource/Pete_Buttigieg,348,[4],Pete Buttigieg,4,https://www.breitbart.com/clips/2024/04/12/chasten-buttigieg-republicans-are-telling-suicidal-lgbtq-people-to-pull-the-trigger/,1
424,http://dbpedia.org/resource/Planet_Fitness,48,[6],Planet Fitness,6,https://www.advocate.com/news/planet-fitness-bans-member-trans-woman,1
425,http://dbpedia.org/resource/Podcast,"276,369","[3, 3]",Podcast,3,"https://www.forbes.com/sites/rosaescandon/2024/04/05/katya-zamolodchikova-talks-sex-and-new-season-of-grindr-podcast/, https://www.forbes.com/sites/entertainment/article/best-true-crime-podcasts/",2
426,http://dbpedia.org/resource/Poland,355,[8],Poland’S,8,https://www.naturalnews.com/2024-04-12-hate-speech-poland-lgbt-three-years-prison.html,1
427,http://dbpedia.org/resource/Police,143,[6],Police,6,https://www.npr.org/2024/03/26/1240984043/police-investigating-racial-harassment-of-ncaa-womens-basketball-team-in-idaho,1
428,http://dbpedia.org/resource/Pope,57,[4],Pope,4,https://www.bbc.co.uk/news/world-europe-68607146,1
429,http://dbpedia.org/resource/Pope_Benedict_XVI,237,[7],Benedict Xvi,7,https://www.nbcnews.com/nbc-out/out-news/benedict-backed-rights-lgbtq-couples-pope-francis-says-rcna146014,1
430,http://dbpedia.org/resource/Pope_Francis,"237,299,308,287","[7, 7, 9, 7]",Pope Francis,7,"https://www.nbcnews.com/nbc-out/out-news/benedict-backed-rights-lgbtq-couples-pope-francis-says-rcna146014, https://www.forbes.com/sites/roberthart/2024/04/08/vatican-condemns-gender-affirming-surgery-gender-theory-and-surrogacy-as-threats-to-human-dignity/, https://www.advocate.com/voices/pope-francis-transgender-people, https://www.advocate.com/news/pope-francis-gender-affirming-surgery",4
431,"http://dbpedia.org/resource/Portland,_Oregon",47,[6],Portland,6,https://www.naturalnews.com/2024-03-18-bartender-charged-with-hate-crime-confronting-m2f.html,1
432,http://dbpedia.org/resource/Presidency_of_Barack_Obama,78,[2],Obama Administration,2,https://www.advocate.com/politics/biden-record-lgbtq-judges-confirmed,1
433,http://dbpedia.org/resource/President_of_the_United_States,231,[9],Us President,9,https://www.rt.com/news/595258-biden-transgender-easter-denial/,1
434,http://dbpedia.org/resource/Priesthood_(Catholic_Church),195,[4],Catholic Priest,4,https://www.npr.org/2024/03/29/1241576496/ministering-to-death-row-an-unlikely-friendship-based-on-a-shared-calling,1
435,http://dbpedia.org/resource/Princeton_University,285,[4],Princeton University,4,https://www.naturalnews.com/2024-04-08-lgbtq-activist-arrested-possession-child-abuse-material.html,1
436,http://dbpedia.org/resource/Prison_officer,217,[6],Corrections Officer,6,https://www.advocate.com/news/trans-corrections-officer-harassment-suit,1
437,"http://dbpedia.org/resource/Provincetown,_Massachusetts",148,[5],Provincetown,5,https://www.advocate.com/provincetown/provincetown-ultimate-cannabis-guide,1
438,http://dbpedia.org/resource/Psychiatric_assessment,340,[7],Psychiatric Assessment,7,https://www.bbc.co.uk/news/world-europe-68801392,1
439,http://dbpedia.org/resource/Psychological_safety,161,[3],Psychological Safety,3,https://www.forbes.com/sites/juliekratz/2024/03/27/boeing-a-cautionary-tale-in-psychological-safety/,1
440,http://dbpedia.org/resource/Public_Religion_Research_Institute,"60,150","[2, 2]",Public Religion Research Institute,2,"https://www.naturalnews.com/2024-03-19-survey-support-for-same-sex-marriage-drops.html, https://www.npr.org/2024/03/27/1240811895/leaving-religion-anti-lgbtq-sexual-abuse",2
441,http://dbpedia.org/resource/Public_toilet,135,[5],Public Toilet,5,https://www.abc.net.au/news/2024-03-25/inaccessibility-disabled-queer-australia-perspectives/103052852,1
442,http://dbpedia.org/resource/Queen_(band),112,[3],Queen,3,https://www.cbc.ca/radio/day6/the-queen-of-my-dreams-1.7152878,1
443,http://dbpedia.org/resource/Queer_Eye,"351,306","[3, 3]",Queer Eye,3,"https://www.forbes.com/sites/forbestravelguide/2024/04/13/travel-style-tips-from-queer-eye-star-tan-france/, https://www.forbes.com/sites/marcberman1/2024/04/09/from-the-real-world-to-queer-eye-to-daytime-talk-karamo-brown-focuses-on-mental-health-and-family/",2
444,http://dbpedia.org/resource/Race_and_ethnicity_in_the_United_States_Census,"224,219,127","[4, 8, 4]",African American,4,"https://www.nbcnews.com/news/latino/killing-brazilian-politician-marielle-franco-exposes-alleged-ties-poli-rcna145876, https://www.forbes.com/sites/ashleemariepreston/2024/04/01/meet-the-team-behind-glaads-black-lgbtq-media-advocacy/, https://www.cbsnews.com/video/christian-cooper-the-extraordinary-birder/",3
445,http://dbpedia.org/resource/Rachel_Levine,183,[4],Rachel Levine,4,https://www.advocate.com/voices/rachel-levine-syphilis,1
446,http://dbpedia.org/resource/Rainbow_flag_(LGBT_movement),"145,105,144,115,121","[2, 2, 2, 2, 2]",Pride Flags,2,"https://www.advocate.com/politics/white-house-pride-flag-ban, https://www.forbes.com/sites/antoniopequenoiv/2024/03/21/white-house-agrees-to-ban-pride-flags-at-us-embassies-in-spending-bill-deal/, https://www.yahoo.com/news/granderson-ban-pride-flags-u-100022740.html, https://www.nbcnews.com/nbc-out/out-politics-and-policy/pride-flag-ban-us-embassies-government-shutdown-deal-rcna144647, https://www.forbes.com/sites/anafaguy/2024/03/24/embassies-banned-from-flying-lgbtq-pride-flags-house-dei-office-closed-by-spending-bill/",5
447,http://dbpedia.org/resource/Raja_Krishnamoorthi,31,[4],Raja Krishnamoorthi,4,https://www.cbsnews.com/news/raja-krishnamoorthi-mike-gallagher-face-the-nation-transcript-03-17-2024/,1
448,http://dbpedia.org/resource/Ramadan,96,[5],Ramadan,5,https://www.cbc.ca/news/canada/hamilton/ramadan-fundraising-1.7150887,1
449,http://dbpedia.org/resource/Reality_television,"335,306","[3, 3]",Reality Tv,3,"https://www.advocate.com/arts-entertainment/colton-underwood-dating-show, https://www.forbes.com/sites/marcberman1/2024/04/09/from-the-real-world-to-queer-eye-to-daytime-talk-karamo-brown-focuses-on-mental-health-and-family/",2
450,http://dbpedia.org/resource/Red_states_and_blue_states,"130,222","[2, 2]",Blue States,2,"https://www.nbcnews.com/nbc-out/out-news/washington-lgbtq-history-schools-governor-law-rcna144991, https://www.advocate.com/politics/burlington-mayor-emma-mulvaney-stanak",2
451,http://dbpedia.org/resource/Reeducation_camp,289,[8],Reeducation Camp,8,https://www.naturalnews.com/2024-04-08-north-face-target-lgbt-youth-camp-genderless.html,1
452,http://dbpedia.org/resource/Religious_discrimination,91,[2],Religious Discrimination,2,https://www.abc.net.au/news/2024-03-20/what-is-the-religious-discrimination-debate-about/103608824,1
453,http://dbpedia.org/resource/Reproductive_health,354,[4],Sexual Health,4,https://www.advocate.com/arts-entertainment/mister-cee-dead-biggie-producer,1
454,http://dbpedia.org/resource/Reproductive_rights,81,[6],Reproductive Rights,6,https://www.advocate.com/news/nicole-berner-lesbian-judge-confirmed,1
455,http://dbpedia.org/resource/Republic_of_Ireland,71,[4],Ireland,4,https://www.bbc.co.uk/news/world-europe-40134140,1
456,http://dbpedia.org/resource/Republican_National_Committee,262,[9],Republican National Committee,9,https://www.advocate.com/politics/lara-trump-biden-transgender-events,1
457,http://dbpedia.org/resource/Republican_Party_(United_States),"348,352,144,236,349,339,31,199,232,67,235,167,171,278,37,184,307,310","[4, 6, 2, 4, 9, 2, 4, 9, 6, 4, 6, 2, 8, 9, 6, 2, 6, 2]",Gop,6,"https://www.breitbart.com/clips/2024/04/12/chasten-buttigieg-republicans-are-telling-suicidal-lgbtq-people-to-pull-the-trigger/, https://www.cbsnews.com/news/kansas-governor-vetoes-ban-gender-affirming-care-for-minors-anti-abortion-bills/, https://www.yahoo.com/news/granderson-ban-pride-flags-u-100022740.html, https://www.advocate.com/politics/chuck-basye-homophobia-republican-missouri, https://www.advocate.com/newsletter/04-12-24, https://www.nbcnews.com/news/us-news/tennessee-lawmakers-send-bill-ban-first-cousin-marriages-governor-rcna147524, https://www.cbsnews.com/news/raja-krishnamoorthi-mike-gallagher-face-the-nation-transcript-03-17-2024/, https://abcnews.go.com/Politics/white-house-bashes-dishonest-republican-criticism-bidens-transgender/story?id=108687647, https://abcnews.go.com/US/wireStory/wisconsin-governor-vetoes-transgender-high-school-athletics-ban-108750696, https://www.cbsnews.com/video/mark-robinson-gop-nominee-for-north-carolina-governor-has-history-of-inflammatory-remarks/, https://www.cbsnews.com/minnesota/news/wisconsin-governor-veto-transgender-high-school-athletics-ban-lgbtq-rights/, https://www.advocate.com/news/anti-lgbtq-legislation-impact, https://www.advocate.com/voices/imara-jones, https://www.advocate.com/newsletter/4-4-24, https://www.advocate.com/news/libs-of-tiktok-space-camp, https://www.naturalnews.com/2024-03-29-biden-white-house-attacks-republicans-pride-flags.html, https://www.advocate.com/politics/nancy-mace-dawn-staley, https://www.advocate.com/politics/dont-say-gay-bill-louisiana",18
458,http://dbpedia.org/resource/Republican_Party_of_Florida,216,[9],Florida Gop,9,https://www.breitbart.com/politics/2024/03/30/florida-gop-blasts-biden-declaring-easter-sunday-transgender-day-visibility/,1
459,http://dbpedia.org/resource/Reuters,319,[8],Reuters,8,https://www.naturalnews.com/2024-04-10-climate-change-threatening-incomes-trans-indonesia.html,1
460,http://dbpedia.org/resource/Ricky_Martin,114,[4],Ricky Martin,4,https://www.nbcnews.com/nbc-out/out-pop-culture/ricky-martin-reflects-decision-come-publicly-gay-rcna144646,1
461,http://dbpedia.org/resource/Right-wing_politics,"244,252,269,327","[9, 8, 4, 5]",Right-Wing,9,"https://www.advocate.com/politics/jean-pierre-responds-tdov-misinformation, https://www.advocate.com/news/chaya-raichik-doubletree-california, https://www.advocate.com/politics/school-board-elections-st-louis-conservatives-lose, https://finance.yahoo.com/news/column-californias-transgender-sanctuary-law-100034789.html",4
462,http://dbpedia.org/resource/Rivaldo_Barbosa_de_Souza,224,[4],Rivaldo Barbosa,4,https://www.nbcnews.com/news/latino/killing-brazilian-politician-marielle-franco-exposes-alleged-ties-poli-rcna145876,1
463,http://dbpedia.org/resource/Roller_derby,"169,27","[6, 6]",Roller Derby,6,"https://www.nbcnews.com/nbc-out/out-politics-and-policy/county-restricted-trans-women-sports-roller-derby-league-said-no-way-rcna145444, https://www.advocate.com/news/womens-roller-derby-ny-transgender",2
464,http://dbpedia.org/resource/Ron_DeSantis,"163,12,160","[0, 4, 6]",Ron Desantis,0,"https://www.npr.org/2024/03/28/1241367201/up-first-newsletter-baltimore-bridge-timeline-disney-desantis-settlement, https://www.npr.org/2024/03/15/1238272873/desantis-woke-dont-say-gay-florida-stop-woke, https://www.cbc.ca/news/world/disney-desantis-lawsuit-settled-1.7157648",3
465,http://dbpedia.org/resource/Rosfinmonitoring,106,[8],Russian Federal Financial Monitoring Service,8,https://www.rt.com/russia/594682-lgbt-terrorism-russia-law/,1
466,"http://dbpedia.org/resource/Royal_Oak,_Michigan",243,[7],Royal Oak,7,https://www.advocate.com/news/surrogacy-michigan-bill,1
467,http://dbpedia.org/resource/Russia,"190,201,79,133,116,205,92,316,204,117,101,202","[8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8]",Russia,8,"https://www.rt.com/russia/595165-russia-queer-club-terrorists/, https://www.dw.com/en/lgbtq-club-owner-arrested-in-russia-for-extremism/a-68709295, https://www.bbc.co.uk/news/world-europe-68615477, https://www.npr.org/2024/03/25/1240718749/russia-moscow-concert-hall-attack-isis-k, https://www.nbcnews.com/nbc-out/out-news/lrussia-adds-lgbt-movement-list-extremists-terrorists-rcna144626, https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_54ba4aa5-69f3-4452-9299-97f528ba913b, https://www.rt.com/russia/594586-gay-bar-managers-arrested-in-russia/, https://www.rt.com/russia/595716-duolingo-warn-gay-propaganda-russia/, https://www.dw.com/en/lgbt-club-owner-arrested-in-russia-extremism/a-68709295, https://www.dw.com/en/russia-adds-lgbt-movement-to-list-of-extremist-groups/a-68642659, https://uk.news.yahoo.com/russia-adds-lgbt-movement-list-121939667.html, https://www.dw.com/en/lgbtq-club-owner-arrested-in-russia-extremism/a-68709295",12
468,http://dbpedia.org/resource/Russian_Empire,316,[8],Russian Authorities,8,https://www.rt.com/russia/595716-duolingo-warn-gay-propaganda-russia/,1
469,http://dbpedia.org/resource/SEC_filing,176,[2],Sec Filing,2,https://www.nbcnews.com/nbc-out/out-news/best-buy-offers-screen-lgbtq-nonprofit-donations-conservative-pressure-rcna145603,1
470,"http://dbpedia.org/resource/Sacramento,_California","175,154,156","[5, 5, 5]",Sacramento,5,"https://www.advocate.com/newsletter/3-28-2024, https://www.nbcnews.com/nbc-out/out-news/sacramento-sanctuary-city-transgender-people-rcna145287, https://www.cbsnews.com/sacramento/news/sanctuary-city-transgenders-sacramento/",3
471,http://dbpedia.org/resource/Sacramento_City_Council,154,[5],Sacramento City Council,5,https://www.nbcnews.com/nbc-out/out-news/sacramento-sanctuary-city-transgender-people-rcna145287,1
472,http://dbpedia.org/resource/Same-sex_marriage,"149,153,168,151,60,20","[2, 2, 7, 2, 2, 3]",Gay Marriage,2,"https://www.bbc.co.uk/news/world-asia-68672318, https://www.dw.com/en/thailand-lawmakers-pass-same-sex-marriage-bill/a-68676628, https://www.bbc.co.uk/news/newsbeat-68664632, https://www.nbcnews.com/nbc-out/out-news/thailand-same-sex-marriage-bill-passes-parliament-rcna145239, https://www.naturalnews.com/2024-03-19-survey-support-for-same-sex-marriage-drops.html, https://www.advocate.com/arts-entertainment/anyone-but-you-lesbian-wedding",6
473,http://dbpedia.org/resource/Sanctuary_city,"154,156","[5, 5]",Sanctuary City,5,"https://www.nbcnews.com/nbc-out/out-news/sacramento-sanctuary-city-transgender-people-rcna145287, https://www.cbsnews.com/sacramento/news/sanctuary-city-transgenders-sacramento/",2
474,http://dbpedia.org/resource/Sara_Bareilles,89,[3],Sara Bareilles,3,https://www.advocate.com/girls5eva-s-paula-pell-on-season-3-s-lesbian-trampage-and-finding-her-people,1
475,http://dbpedia.org/resource/Saudi_Arabia,"129,272","[1, 6]",Saudi Arabia,1,"https://www.bbc.co.uk/news/business-68653311, https://www.forbes.com/sites/minkyworden/2024/04/05/saudi-arabia-hasnt-earned-womens-tennis-championships/",2
476,http://dbpedia.org/resource/Science,65,[4],Science,4,https://www.scientificamerican.com/article/the-dangers-of-fast-science/,1
477,http://dbpedia.org/resource/Scientific_American,56,[3],Scientific American’S,3,https://www.scientificamerican.com/article/contributors-to-scientific-americans-april-2024-issue/,1
478,http://dbpedia.org/resource/Scientific_Committee_on_Antarctic_Research,101,[8],Scar,8,https://uk.news.yahoo.com/russia-adds-lgbt-movement-list-121939667.html,1
479,http://dbpedia.org/resource/Scotland,"44,271,218","[8, 8, 8]",Scotland,8,"https://www.naturalnews.com/2024-03-18-april-fools-calling-male-man-illegal-scotland.html, https://www.bbc.co.uk/news/uk-scotland-68746512, https://www.bbc.co.uk/news/av/uk-scotland-68688133",3
480,http://dbpedia.org/resource/Scots_law,44,[8],Scotland),8,https://www.naturalnews.com/2024-03-18-april-fools-calling-male-man-illegal-scotland.html,1
481,http://dbpedia.org/resource/Scottish_Leader,367,[4],Scottish Leader,4,https://www.breitbart.com/europe/2024/04/14/leftist-scottish-leaders-popularity-collapses-after-hate-speech-law-introduced/,1
482,http://dbpedia.org/resource/Scottish_people,44,[8],People In Scotland,8,https://www.naturalnews.com/2024-03-18-april-fools-calling-male-man-illegal-scotland.html,1
483,"http://dbpedia.org/resource/Seabrook,_South_Carolina",300,[6],", South Carolina",6,https://www.nbcnews.com/news/sports/dawn-staley-trans-athletes-allowed-play-womens-sports-rcna146745,1
484,http://dbpedia.org/resource/Secretary_of_State_for_Health,"322,284","[7, 4]",Health Secretary,7,"https://www.bbc.co.uk/news/uk-68786030, https://www.bbc.co.uk/news/uk-scotland-scotland-politics-68756055",2
485,http://dbpedia.org/resource/Seth_Doane,360,[3],Seth Doane,3,https://www.cbsnews.com/video/here-comes-the-sun-marcia-gay-harden-and-more/,1
486,http://dbpedia.org/resource/Sex_assignment,47,[6],Amab,6,https://www.naturalnews.com/2024-03-18-bartender-charged-with-hate-crime-confronting-m2f.html,1
487,http://dbpedia.org/resource/Sexual_abuse,150,[2],Sexual Abuse,2,https://www.npr.org/2024/03/27/1240811895/leaving-religion-anti-lgbtq-sexual-abuse,1
488,http://dbpedia.org/resource/Sexual_assault,185,[4],Sexual Assaults,4,https://www.naturalnews.com/2024-03-28-drag-queen-feted-by-kamala-accused-assaults.html,1
489,http://dbpedia.org/resource/Sexual_orientation,"87,355","[2, 8]",Sexual Orientation,2,"https://www.nbcnews.com/nbc-out/out-politics-and-policy/alabama-lawmakers-advance-expansion-dont-say-gay-law-rcna144364, https://www.naturalnews.com/2024-04-12-hate-speech-poland-lgbt-three-years-prison.html",2
490,http://dbpedia.org/resource/Sexual_revolution,354,[4],Sexual Revolution,4,https://www.advocate.com/arts-entertainment/mister-cee-dead-biggie-producer,1
491,http://dbpedia.org/resource/Shareholder_Meeting,263,[4],Shareholder Meeting,4,https://www.breitbart.com/entertainment/2024/04/04/detransitioner-crashes-disney-shareholder-meeting-blames-company-for-her-body-being-irreversibly-damaged/,1
492,http://dbpedia.org/resource/Sherrod_Brown,"59,68","[4, 4]",Sen. Sherrod Brown,4,"https://www.advocate.com/politics/bernie-moreno-ohio-republican-primary, https://www.forbes.com/sites/saradorn/2024/03/19/trumps-ohio-senate-pick-bernie-moreno-faces-establishment-challenge-in-tonights-primary/",2
493,http://dbpedia.org/resource/Short_film,360,[3],Short Film,3,https://www.cbsnews.com/video/here-comes-the-sun-marcia-gay-harden-and-more/,1
494,http://dbpedia.org/resource/So_Lonely,346,[5],So Lonely,5,https://www.abc.net.au/news/2024-04-13/gold-coast-queer-community-lagging-behind-amid-population-boom/103682788,1
495,http://dbpedia.org/resource/Social_media,"9,342,33,318,356,193","[8, 3, 8, 6, 3, 4]",Social Media,8,"https://www.advocate.com/transgender/jk-rowling-nazis-persecuted-transgender, https://www.forbes.com/sites/jeffconway/2024/04/12/actor-oliver-stark-opens-up-about-his-9-1-1-characters-journey/, https://www.cbc.ca/news/canada/anti-transgender-hate-online-1.7146085, https://www.nbcnews.com/nbc-out/out-news/uswntpa-supports-lgbtq-rights-korbin-alberts-tiktok-posts-rcna147262, https://www.forbes.com/sites/lindseyedarvin/2024/04/12/women-athletes-are-changing-the-culture-of-fan-engagement/, https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_d12539e7-c63c-4488-9c26-f773cb3ba6ba",6
496,http://dbpedia.org/resource/South_Australia,225,[2],South Australia,2,https://www.abc.net.au/news/2024-04-02/gay-conversion-ban-advocates-call-for-sa-to-outlaw-practice/103652494,1
497,http://dbpedia.org/resource/South_Carolina's_3rd_congressional_district,259,[4],South Carolina'S 3Rd Congressional District,4,https://www.advocate.com/politics/trump-mark-burns-lgbtq-executions,1
498,http://dbpedia.org/resource/South_Korea,178,[5],South Koreans,5,https://www.dw.com/en/why-are-south-koreans-less-welcoming-of-lgbtq-neighbors/a-68698268,1
