,title,description,url,source_name,news_id,text
287,Vatican condemns gender-affirming surgery as threatening ‘unique dignity’ of a person,"The document, which also goes after abortion and surrogacy, was approved by Pope Francis, who has had a mixed record on LGBTQ+ rights support.",https://www.advocate.com/news/pope-francis-gender-affirming-surgery,Advocate.com,287,"Vatican condemns gender-affirming surgery as threatening ‘unique dignity’ of a person. The document, which also goes after abortion and surrogacy, was approved by Pope Francis, who has had a mixed record on LGBTQ+ rights support."
288,Chaya Milchtein Is Using Her Automotive Knowledge To Empower Others,"This writer, influencer and expert has published a guide on car ownership.",https://www.forbes.com/sites/micheleherrmann/2024/04/07/chaya-milchtein-is-using-her-automotive-knowledge-to-empower-others/,Forbes,288,"Chaya Milchtein Is Using Her Automotive Knowledge To Empower Others. This writer, influencer and expert has published a guide on car ownership."
289,"The North Face, Target now funding LGBT youth camp teaching children to be “genderless” drag stars","A reeducation camp for children that teaches little ones how to become “genderless” drag queens is in the news after its corporate sponsors were revealed to include household names like Target, The North Face, Chaco, Toms and Brooks, among others. The so-call…",https://www.naturalnews.com/2024-04-08-north-face-target-lgbt-youth-camp-genderless.html,Naturalnews.com,289,"The North Face, Target now funding LGBT youth camp teaching children to be “genderless” drag stars. A reeducation camp for children that teaches little ones how to become “genderless” drag queens is in the news after its corporate sponsors were revealed to include household names like Target, The North Face, Chaco, Toms and Brooks, among others. The so-call…"
290,Vatican stands firm on sex change and surrogacy,"The Vatican remains opposed to concepts like abortion and euthanasia, describing them as ""grave violations"".",https://www.bbc.co.uk/news/world-europe-68761487,BBC News,290,"Vatican stands firm on sex change and surrogacy. The Vatican remains opposed to concepts like abortion and euthanasia, describing them as ""grave violations""."
291,Inclusive Marketing Is About Relevance And Growth,"People look for themselves reflected in how a company chooses to market themselves. If they don't see people who look like them, the won't do business with you.",https://www.forbes.com/sites/juliekratz/2024/04/07/inclusive-marketing-is-about-relevance-and-growth/,Forbes,291,"Inclusive Marketing Is About Relevance And Growth. People look for themselves reflected in how a company chooses to market themselves. If they don't see people who look like them, the won't do business with you."
292,US women's football team: Will new generation still fight for social causes?,The responsibility of what it means to play for the US' women's football team has always been more than just the game. Will the new generation continue to champion marginalized communities?,https://www.dw.com/en/us-womens-football-team-will-new-generation-still-fight-for-social-causes/a-68761234,DW (English),292,US women's football team: Will new generation still fight for social causes?. The responsibility of what it means to play for the US' women's football team has always been more than just the game. Will the new generation continue to champion marginalized communities?
293,World’s first transgender clinic was formed in Germany in 1919 by gay Jewish doctor,"One of the primary reasons why Naziism swept Germany in the early 20th century is because of the rampant wickedness and perversion that had taken over, including at the hands of homosexual Jewish doctor Magnus Hirschfeld, who created the world’s first transge…",https://www.naturalnews.com/2024-04-08-first-transgender-clinic-formed-germany-jewish-doctor.html,Naturalnews.com,293,"World’s first transgender clinic was formed in Germany in 1919 by gay Jewish doctor. One of the primary reasons why Naziism swept Germany in the early 20th century is because of the rampant wickedness and perversion that had taken over, including at the hands of homosexual Jewish doctor Magnus Hirschfeld, who created the world’s first transge…"
294,Here are the most challenged books of 2023,"The American Library Association released a list detailing the 10 most challenged titles of 2023 — seven of which deal with LGBTQ themes, according to the group.",https://www.nbcnews.com/nbc-out/out-news/banned-books-lgbtq-library-association-rcna146236,NBC News,294,"Here are the most challenged books of 2023. The American Library Association released a list detailing the 10 most challenged titles of 2023 — seven of which deal with LGBTQ themes, according to the group."
295,The Advocate's Jake Shears cover: Go behind the scenes,"Advocate Channel's newest program, Cover to Cover, goes in-depth with equalpride's iconic publications — The Advocate, Out, and Plus.",https://www.advocate.com/exclusives/advocate-jake-shears-cover,Advocate.com,295,"The Advocate's Jake Shears cover: Go behind the scenes. Advocate Channel's newest program, Cover to Cover, goes in-depth with equalpride's iconic publications — The Advocate, Out, and Plus."
296,"Vatican blasts gender-affirming surgery, surrogacy and gender theory as violations of human dignity","The Vatican on Monday declared gender-affirming surgery and surrogacy as grave violations of human dignity, putting them on par with abortion and euthanasia as practices that reject God’s plan for human life.",https://www.nbcnews.com/news/world/vatican-blasts-gender-affirming-surgery-surrogacy-gender-theory-rcna146824,NBC News,296,"Vatican blasts gender-affirming surgery, surrogacy and gender theory as violations of human dignity. The Vatican on Monday declared gender-affirming surgery and surrogacy as grave violations of human dignity, putting them on par with abortion and euthanasia as practices that reject God’s plan for human life."
297,Melania Trump Makes Rare Fundraising Appearance: Here’s Her Rare Public Outings Since Leaving The White House,A timeline of the former first lady’s rare public appearances since leaving the White House in 2021.,https://www.forbes.com/sites/antoniopequenoiv/2024/04/07/melania-trump-makes-rare-fundraising-appearance-heres-her-rare-public-outings-since-leaving-the-white-house/,Forbes,297,Melania Trump Makes Rare Fundraising Appearance: Here’s Her Rare Public Outings Since Leaving The White House. A timeline of the former first lady’s rare public appearances since leaving the White House in 2021.
298,"Golden Globes Host Jerrod Carmichael Calls Dave Chappelle an 'Egomaniac,' Says Gay Jokes Still 'Scary for Me'","Gay comedian Jerrod Carmichael won't drop his beef with Dave Chappelle.
The post Golden Globes Host Jerrod Carmichael Calls Dave Chappelle an ‘Egomaniac,’ Says Gay Jokes Still ‘Scary for Me’ appeared first on Breitbart.",https://www.breitbart.com/entertainment/2024/04/07/golden-globes-host-jerrod-carmichael-calls-dave-chappelle-an-egomaniac-says-gay-jokes-still-scary-for-me/,Breitbart News,298,"Golden Globes Host Jerrod Carmichael Calls Dave Chappelle an 'Egomaniac,' Says Gay Jokes Still 'Scary for Me'. Gay comedian Jerrod Carmichael won't drop his beef with Dave Chappelle.
The post Golden Globes Host Jerrod Carmichael Calls Dave Chappelle an ‘Egomaniac,’ Says Gay Jokes Still ‘Scary for Me’ appeared first on Breitbart."
299,"Vatican Condemns Gender-Affirming Surgery, Gender Theory And Surrogacy As Threats To Human ‘Dignity’","Pope Francis and the Vatican rejected gender-affirming surgery, gender theory and surrogacy as major threats in line with Catholic teachings on abortion, euthanasia and assisted suicide.",https://www.forbes.com/sites/roberthart/2024/04/08/vatican-condemns-gender-affirming-surgery-gender-theory-and-surrogacy-as-threats-to-human-dignity/,Forbes,299,"Vatican Condemns Gender-Affirming Surgery, Gender Theory And Surrogacy As Threats To Human ‘Dignity’. Pope Francis and the Vatican rejected gender-affirming surgery, gender theory and surrogacy as major threats in line with Catholic teachings on abortion, euthanasia and assisted suicide."
300,"Trans athletes should be allowed to play women's sports, South Carolina coach Dawn Staley says","Transgender athletes should be allowed to compete in women’s sports, South Carolina women’s basketball coach Dawn Staley said ahead of her team’s NCAA Tournament championship game.",https://www.nbcnews.com/news/sports/dawn-staley-trans-athletes-allowed-play-womens-sports-rcna146745,NBC News,300,"Trans athletes should be allowed to play women's sports, South Carolina coach Dawn Staley says. Transgender athletes should be allowed to compete in women’s sports, South Carolina women’s basketball coach Dawn Staley said ahead of her team’s NCAA Tournament championship game."
301,The Quiet Bomb: How DEI Went From Aspiration To Conflagration - And How To Put Out The Fire,"As the Amherst School District debacle reveals, DEI needs a new approach and a radical pivot to extinguish the flames of division and the current us-versus-them fire.",https://www.forbes.com/sites/susanharmeling/2024/04/07/the-quiet-bomb-how-dei-went-from-aspiration-to-conflagrationand-how-to-put-out-the-fire/,Forbes,301,"The Quiet Bomb: How DEI Went From Aspiration To Conflagration - And How To Put Out The Fire. As the Amherst School District debacle reveals, DEI needs a new approach and a radical pivot to extinguish the flames of division and the current us-versus-them fire."
302,Louisiana’s transgender ‘bathroom bill’ clears first hurdle,"A bill that that would effectively bar transgender people in Louisiana from using restrooms, locker rooms and sleeping quarters that correspond with their gender identity advanced out of a state legislative committee Monday.",https://www.nbcnews.com/news/us-news/louisianas-transgender-bathroom-bill-clears-first-hurdle-rcna146954,NBC News,302,"Louisiana’s transgender ‘bathroom bill’ clears first hurdle. A bill that that would effectively bar transgender people in Louisiana from using restrooms, locker rooms and sleeping quarters that correspond with their gender identity advanced out of a state legislative committee Monday."
303,NAIA bans transgender women from competing in women’s sports,The National Association of Intercollegiate Athletics has rolled out a new policy that bans trans women from competing in women’s sports at more than 200 mostly small colleges.,https://www.nbcnews.com/nbc-out/out-news/naia-bans-transgender-women-competing-womens-sports-rcna147017,NBC News,303,NAIA bans transgender women from competing in women’s sports. The National Association of Intercollegiate Athletics has rolled out a new policy that bans trans women from competing in women’s sports at more than 200 mostly small colleges.
304,Trans women banned from netball internationals,World Netball bans transgender women from international level women's competition with immediate effect under a new participation and inclusion policy.,https://www.bbc.co.uk/sport/netball/68767815,BBC News,304,Trans women banned from netball internationals. World Netball bans transgender women from international level women's competition with immediate effect under a new participation and inclusion policy.
305,New research helps explain why lesbians report more orgasms than straight women,A new study published in Sage this month found that differences in the amount of orgasms women have could be in part due to sexual scripts.,https://www.nbcnews.com/nbc-out/out-health-and-wellness/new-research-helps-explain-lesbians-report-orgasms-straight-women-rcna146661,NBC News,305,New research helps explain why lesbians report more orgasms than straight women. A new study published in Sage this month found that differences in the amount of orgasms women have could be in part due to sexual scripts.
306,From ‘The Real World’ To ‘Queer Eye’ To Daytime Talk: Karamo Brown Focuses On Mental Health And Family,"Television and podcast host, reality television personality, author, actor, entrepreneur, and activist.",https://www.forbes.com/sites/marcberman1/2024/04/09/from-the-real-world-to-queer-eye-to-daytime-talk-karamo-brown-focuses-on-mental-health-and-family/,Forbes,306,"From ‘The Real World’ To ‘Queer Eye’ To Daytime Talk: Karamo Brown Focuses On Mental Health And Family. Television and podcast host, reality television personality, author, actor, entrepreneur, and activist."
307,GOP Rep. Nancy Mace gets roasted for attacking her state’s NCAA champion Dawn Staley on transgender players,"The University of South Carolina celebrated its third national championship under the guidance of famed coach Dawn Staley on Sunday in a remarkable victory over the Iowa Hawkeyes. However, the achievement was overshadowed in some circles by a contentious deba…",https://www.advocate.com/politics/nancy-mace-dawn-staley,Advocate.com,307,"GOP Rep. Nancy Mace gets roasted for attacking her state’s NCAA champion Dawn Staley on transgender players. The University of South Carolina celebrated its third national championship under the guidance of famed coach Dawn Staley on Sunday in a remarkable victory over the Iowa Hawkeyes. However, the achievement was overshadowed in some circles by a contentious deba…"
308,Pope Francis can’t seem to decide whether the church should welcome or condemn trans people,"On Easter Sunday, Caitlyn Jenner threw a Eucharistic hissy fit, lying (it was a lie — she knew it had been observed on March 31 since 2009) that President Joe Biden had decreed Transgender Day of Visibility on the same day as Easter Sunday. Oh, the heathen th…",https://www.advocate.com/voices/pope-francis-transgender-people,Advocate.com,308,"Pope Francis can’t seem to decide whether the church should welcome or condemn trans people. On Easter Sunday, Caitlyn Jenner threw a Eucharistic hissy fit, lying (it was a lie — she knew it had been observed on March 31 since 2009) that President Joe Biden had decreed Transgender Day of Visibility on the same day as Easter Sunday. Oh, the heathen th…"
309,Chechnya is banning music that's too fast or slow. These songs wouldn't make the cut,"Authorities in the Russian republic of Chechnya will only allow music between 80 and 116 beats per minute, though it's unclear how the rule will be enforced.",https://www.npr.org/2024/04/09/1243632570/chechnya-music-ban-bpm,NPR,309,"Chechnya is banning music that's too fast or slow. These songs wouldn't make the cut. Authorities in the Russian republic of Chechnya will only allow music between 80 and 116 beats per minute, though it's unclear how the rule will be enforced."
310,Louisiana theatre students take to the state capitol's steps to protest ‘don’t say gay’ bill,Thirteen students traveled from New Orleans to Baton Rouge on March 27 to protest several anti-LGBTQ+ bills up for consideration by the Republican-controlled House and Senate.,https://www.advocate.com/politics/dont-say-gay-bill-louisiana,Advocate.com,310,Louisiana theatre students take to the state capitol's steps to protest ‘don’t say gay’ bill. Thirteen students traveled from New Orleans to Baton Rouge on March 27 to protest several anti-LGBTQ+ bills up for consideration by the Republican-controlled House and Senate.
311,Creators Say Meta Shouldn’t Curb ‘Political Content’ In Policy Change Backlash,The open letter from hundreds of creators comes as content creators have voiced concern about Meta’s new policy.,https://www.forbes.com/sites/jamesfarrell/2024/04/10/creators-say-meta-should-keep-shouldnt-curb-political-content-in-policy-change-backlash/,Forbes,311,Creators Say Meta Shouldn’t Curb ‘Political Content’ In Policy Change Backlash. The open letter from hundreds of creators comes as content creators have voiced concern about Meta’s new policy.
312,The order your siblings were born in may play a role in identity and sexuality,"It's National Siblings Day! To mark the occasion, guest host Selena Simmons-Duffin is exploring a detail very personal to her: How the number of older brothers a person has can influence their sexuality. Scientific research on sexuality has a dark history, wi…",https://www.npr.org/2024/04/10/1198909655/siblings-sexuality-fraternal-birth-order-effect-justin-torres,NPR,312,"The order your siblings were born in may play a role in identity and sexuality. It's National Siblings Day! To mark the occasion, guest host Selena Simmons-Duffin is exploring a detail very personal to her: How the number of older brothers a person has can influence their sexuality. Scientific research on sexuality has a dark history, wi…"
313,X likely profited from promoted post calling for LGBTQ+ death penalty,"X reportedly received between $10 and $2,500 to promote a post calling for LGBTQ+ people to receive the death penalty.",https://www.advocate.com/news/elon-musk-x-twitter-lgbtq-death-penalty,Advocate.com,313,"X likely profited from promoted post calling for LGBTQ+ death penalty. X reportedly received between $10 and $2,500 to promote a post calling for LGBTQ+ people to receive the death penalty."
314,Pressure grows to rethink rough sleeping clampdown,More than 30 groups warn the government that fining or arresting people risks stigmatising the homeless.,https://www.bbc.co.uk/news/uk-politics-68782418,BBC News,314,Pressure grows to rethink rough sleeping clampdown. More than 30 groups warn the government that fining or arresting people risks stigmatising the homeless.
315,Trans Latina Meraxes Medina killed in Los Angeles,"Meraxes Medina, a 24-year-old transgender Latina, was shot to death March 21 in Los Angeles.",https://www.advocate.com/crime/transgender-latina-killed-los-angeles,Advocate.com,315,"Trans Latina Meraxes Medina killed in Los Angeles. Meraxes Medina, a 24-year-old transgender Latina, was shot to death March 21 in Los Angeles."
316,Russia warns Duolingo about ‘gay propaganda’,The Russian authorities have demanded Duolingo check its educational materials for potential ‘LGBT propaganda’ Read Full Article at RT.com,https://www.rt.com/russia/595716-duolingo-warn-gay-propaganda-russia/,RT,316,Russia warns Duolingo about ‘gay propaganda’. The Russian authorities have demanded Duolingo check its educational materials for potential ‘LGBT propaganda’ Read Full Article at RT.com
317,Joe Biden launches ‘Out for Biden-Harris’ campaign initiative to engage & woo LGBTQ+ voters (exclusive),The Biden-Harris campaign launched a strategic initiative Wednesday to rally the LGBTQ+ community in support of President Joe Biden and Vice President Kamala Harris’s re-election in 2024.,https://www.advocate.com/news/out-for-biden-harris-launch,Advocate.com,317,Joe Biden launches ‘Out for Biden-Harris’ campaign initiative to engage & woo LGBTQ+ voters (exclusive). The Biden-Harris campaign launched a strategic initiative Wednesday to rally the LGBTQ+ community in support of President Joe Biden and Vice President Kamala Harris’s re-election in 2024.
318,U.S. women’s soccer association says it supports LGBTQ rights after player's social media posts,The U.S. Women’s National Team Players Association issued a statement Tuesday in support of LGBTQ rights in the wake of a controversy over midfielder Korbin Albert’s social media posts.,https://www.nbcnews.com/nbc-out/out-news/uswntpa-supports-lgbtq-rights-korbin-alberts-tiktok-posts-rcna147262,NBC News,318,U.S. women’s soccer association says it supports LGBTQ rights after player's social media posts. The U.S. Women’s National Team Players Association issued a statement Tuesday in support of LGBTQ rights in the wake of a controversy over midfielder Korbin Albert’s social media posts.
319,Ridiculous article in The Independent warns that climate change is threatening the incomes of trans prostitutes in Indonesia,"Just when you thought climate change alarmists couldn’t get any more ridiculous, The Independent in the UK (via Reuters) is now warning that climate change is “hitting vulnerable Indonesian trans sex workers.” While it’s nice to see the climate change crowd t…",https://www.naturalnews.com/2024-04-10-climate-change-threatening-incomes-trans-indonesia.html,Naturalnews.com,319,"Ridiculous article in The Independent warns that climate change is threatening the incomes of trans prostitutes in Indonesia. Just when you thought climate change alarmists couldn’t get any more ridiculous, The Independent in the UK (via Reuters) is now warning that climate change is “hitting vulnerable Indonesian trans sex workers.” While it’s nice to see the climate change crowd t…"
320,World Netball bans transgender players from international competition,"Netball becomes the latest sport to restrict transgender participation in elite women's competition with a new policy that only transgender players who have ""not experienced the biological effects of testosterone"" can play at international level.",https://www.abc.net.au/news/2024-04-10/world-netball-bans-transgender-players-international-competition/103691310,ABC News (AU),320,"World Netball bans transgender players from international competition. Netball becomes the latest sport to restrict transgender participation in elite women's competition with a new policy that only transgender players who have ""not experienced the biological effects of testosterone"" can play at international level."
321,Giselle Byrd is taking center stage — and helping others do the same,"Although I never considered myself a theater kid, there was a course in high school that allowed students to be part of a program coordinated by a local theater company. In this class, I discovered the wonder of theater: from history to costumes to production…",https://www.advocate.com/theater/giselle-byrd-the-theater-offensive,Advocate.com,321,"Giselle Byrd is taking center stage — and helping others do the same. Although I never considered myself a theater kid, there was a course in high school that allowed students to be part of a program coordinated by a local theater company. In this class, I discovered the wonder of theater: from history to costumes to production…"
322,"Gender care 'culture of secrecy' must end, says health secretary","Victoria Atkins criticises a ""culture of secrecy"" in gender support and treatment for children.",https://www.bbc.co.uk/news/uk-68786030,BBC News,322,"Gender care 'culture of secrecy' must end, says health secretary. Victoria Atkins criticises a ""culture of secrecy"" in gender support and treatment for children."
323,LGBTQ South Asians are celebrating ‘Monkey Man’ for its representation of India’s trans community,"LGBTQ South Asians are celebrating Dev Patel's ""Monkey Man"" for its representation of India's transgender, hijra, community",https://www.nbcnews.com/news/asian-america/dev-patel-monkey-man-trans-hijra-rcna147253,NBC News,323,"LGBTQ South Asians are celebrating ‘Monkey Man’ for its representation of India’s trans community. LGBTQ South Asians are celebrating Dev Patel's ""Monkey Man"" for its representation of India's transgender, hijra, community"
324,LGBTQ-themed books top list of most challenged library books of 2023,"The American Library Association (ALA) has come out with its list of ten most challenged library books of 2023, most of which are LGBTQ-themed books. In a report released on Monday, April 8, the ALA’s list shows that most of the entries were challenged based …",https://www.naturalnews.com/2024-04-11-lgbtq-theme-books-most-challenged-library-books-2023.html,Naturalnews.com,324,"LGBTQ-themed books top list of most challenged library books of 2023. The American Library Association (ALA) has come out with its list of ten most challenged library books of 2023, most of which are LGBTQ-themed books. In a report released on Monday, April 8, the ALA’s list shows that most of the entries were challenged based …"
325,"Tennessee GOP senators OK criminalizing helping minors get transgender care, mimicking abortion bill",Tennessee lawmakers are considering criminalizing adults who help minors receive gender-affirming care without parental consent.,https://www.nbcnews.com/nbc-out/out-politics-and-policy/tennessee-gop-senators-ok-criminalizing-helping-minors-get-transgender-rcna147478,NBC News,325,"Tennessee GOP senators OK criminalizing helping minors get transgender care, mimicking abortion bill. Tennessee lawmakers are considering criminalizing adults who help minors receive gender-affirming care without parental consent."
326,Outdoor apparel company The North Face named as major sponsor of LGBT youth camp that grooms kids to become drag queens,"Outdoor apparel company The North Face (TNF) has been named as a major sponsor of an LGBT youth camp that grooms children into drag queens. InfoWars reported that the Denver-based TNF was among the sponsors of Camp Brave Trails. The program, which brands itse…",https://www.naturalnews.com/2024-04-11-north-face-major-sponsor-lgbt-youth-camp.html,Naturalnews.com,326,"Outdoor apparel company The North Face named as major sponsor of LGBT youth camp that grooms kids to become drag queens. Outdoor apparel company The North Face (TNF) has been named as a major sponsor of an LGBT youth camp that grooms children into drag queens. InfoWars reported that the Denver-based TNF was among the sponsors of Camp Brave Trails. The program, which brands itse…"
327,Column: California's transgender sanctuary law survives a challenge as judge ridicules plaintiff's claims,California gives sanctuary to kids seeking gender-affirming care and their families. A judge has upheld the law against an attack by a right-wing church.,https://finance.yahoo.com/news/column-californias-transgender-sanctuary-law-100034789.html,Yahoo Entertainment,327,Column: California's transgender sanctuary law survives a challenge as judge ridicules plaintiff's claims. California gives sanctuary to kids seeking gender-affirming care and their families. A judge has upheld the law against an attack by a right-wing church.
328,"As his trans daughter struggles, a father pushes past his prejudice. ‘It was like a wake-up’",Missouri father Dusty Farr is fighting for his transgender daughter's right to use the girls' bathroom at her school.,https://www.nbcnews.com/nbc-out/out-politics-and-policy/trans-daughter-struggles-father-pushes-prejudice-was-wake-rcna147403,NBC News,328,"As his trans daughter struggles, a father pushes past his prejudice. ‘It was like a wake-up’. Missouri father Dusty Farr is fighting for his transgender daughter's right to use the girls' bathroom at her school."
329,"Lesbians have more orgasms than straight women — and yes, it's men's fault",A new research study is shedding a light on why straight women have fewer orgasms than lesbians — and it's exactly the reason you think.,https://www.advocate.com/news/lesbians-straight-women-orgasms,Advocate.com,329,"Lesbians have more orgasms than straight women — and yes, it's men's fault. A new research study is shedding a light on why straight women have fewer orgasms than lesbians — and it's exactly the reason you think."
330,"Wherever drag queen Tara Hoot goes, bomb threats seem to follow","A Virginia
 restaurant became the latest to suffer a bomb threat for hosting a drag-related event in the shadow of the nation’s capital. Freddie’s Beach Bar, an LGBTQ+ establishment in Arlington, had to be evacuated Saturday morning after an anonymous bomb t…",https://www.advocate.com/news/tara-hoot-bomb-threats,Advocate.com,330,"Wherever drag queen Tara Hoot goes, bomb threats seem to follow. A Virginia
 restaurant became the latest to suffer a bomb threat for hosting a drag-related event in the shadow of the nation’s capital. Freddie’s Beach Bar, an LGBTQ+ establishment in Arlington, had to be evacuated Saturday morning after an anonymous bomb t…"
331,Federal appeals court hears arguments on nation’s first ban on transgender care for minors,Arguments before a federal appeals court that's considering whether to reinstate Arkansas’ first-in-the-nation ban on transgender care for minors focused on whether it discriminates on the basis of sex.,https://www.nbcnews.com/nbc-out/out-news/federal-appeals-court-hears-arguments-nations-first-ban-transgender-ca-rcna147476,NBC News,331,Federal appeals court hears arguments on nation’s first ban on transgender care for minors. Arguments before a federal appeals court that's considering whether to reinstate Arkansas’ first-in-the-nation ban on transgender care for minors focused on whether it discriminates on the basis of sex.
332,Hilary Cass' NHS report is rife with debunked theories and falsehoods,"On Tuesday evening, Dr. Hilary Cass released a final report commissioned by the NHS, widely expected to target gender-affirming care. The report met these expectations, calling for restrictions on gender-affirming care and social transition, and even advocate…",https://www.advocate.com/health/hilary-cass-nhs-report-debunked,Advocate.com,332,"Hilary Cass' NHS report is rife with debunked theories and falsehoods. On Tuesday evening, Dr. Hilary Cass released a final report commissioned by the NHS, widely expected to target gender-affirming care. The report met these expectations, calling for restrictions on gender-affirming care and social transition, and even advocate…"
333,Transgender inclusion? World’s major religions take varying stances,"Around the world, major religions have diverse approaches to gender identity, and the inclusion or exclusion of transgender people.",https://www.nbcnews.com/nbc-out/out-news/transgender-inclusion-worlds-major-religions-take-varying-stances-rcna147393,NBC News,333,"Transgender inclusion? World’s major religions take varying stances. Around the world, major religions have diverse approaches to gender identity, and the inclusion or exclusion of transgender people."
334,Ghana ruling party presidential candidate says he opposes same-sex relations,"The presidential candidate of Ghana’s ruling party, Vice-President Mahamudu Bawumia, said he is opposed to “the practice of homosexuality,” a stance he promised to maintain if elected in December.",https://www.nbcnews.com/nbc-out/out-news/ghana-ruling-party-presidential-candidate-says-opposes-sex-relations-rcna147576,NBC News,334,"Ghana ruling party presidential candidate says he opposes same-sex relations. The presidential candidate of Ghana’s ruling party, Vice-President Mahamudu Bawumia, said he is opposed to “the practice of homosexuality,” a stance he promised to maintain if elected in December."
335,Colton Underwood is hoping to create a gay reality TV dating show,"Plus, the star is sharing an inspiring message to the LGBTQ+ community heading into this year's election.",https://www.advocate.com/arts-entertainment/colton-underwood-dating-show,Advocate.com,335,"Colton Underwood is hoping to create a gay reality TV dating show. Plus, the star is sharing an inspiring message to the LGBTQ+ community heading into this year's election."
336,Watch Jimmy Kimmel's hilarious LGBTQ+ campaign video: 'You can't spell Biden without Bi',"""If Trump wins this November, democracy as we know it will sashay away,"" a Biden impersonator says in the sketch.",https://www.advocate.com/politics/jimmy-kimmel-lgbtq-campaign-biden,Advocate.com,336,"Watch Jimmy Kimmel's hilarious LGBTQ+ campaign video: 'You can't spell Biden without Bi'. ""If Trump wins this November, democracy as we know it will sashay away,"" a Biden impersonator says in the sketch."
337,Democrats introduce resolution in support of LGBTQ+ youth,"LGBTQ+ and allied members of Congress Friday introduced a resolution to support the Rise Up for LGBTQI+ Youth in Schools Initiative, “a call to action to communities across the country to demand equal educational opportunity, basic civil rights protections, a…",https://www.advocate.com/politics/resolution-support-lgbtq-youth,Advocate.com,337,"Democrats introduce resolution in support of LGBTQ+ youth. LGBTQ+ and allied members of Congress Friday introduced a resolution to support the Rise Up for LGBTQI+ Youth in Schools Initiative, “a call to action to communities across the country to demand equal educational opportunity, basic civil rights protections, a…"
338,Germany makes it easier to change gender and name on legal documents,Transgender and nonbinary Germans will soon be able to apply for changes by simply declaring their name and gender instead of having to provide so-called expert opinions.,https://www.advocate.com/world/germany-eases-gender-changes,Advocate.com,338,Germany makes it easier to change gender and name on legal documents. Transgender and nonbinary Germans will soon be able to apply for changes by simply declaring their name and gender instead of having to provide so-called expert opinions.
339,Tennessee lawmakers send bill to ban first-cousin marriages to governor,The Republican-led Tennessee Legislature has overwhelmingly voted to send GOP Gov. Bill Lee a proposal that would ban marriage between first cousins.,https://www.nbcnews.com/news/us-news/tennessee-lawmakers-send-bill-ban-first-cousin-marriages-governor-rcna147524,NBC News,339,Tennessee lawmakers send bill to ban first-cousin marriages to governor. The Republican-led Tennessee Legislature has overwhelmingly voted to send GOP Gov. Bill Lee a proposal that would ban marriage between first cousins.
340,Germany eases gender change rules,"Adults can now declare a change to male, female or diverse without undergoing a psychiatric assessment.",https://www.bbc.co.uk/news/world-europe-68801392,BBC News,340,"Germany eases gender change rules. Adults can now declare a change to male, female or diverse without undergoing a psychiatric assessment."
341,Jill Biden calls Trump a 'bully' who is 'dangerous' to LGBTQ people,Jill Biden says former Republican President Donald Trump is a “bully” who is “dangerous” for the LGBTQ community,https://abcnews.go.com/Politics/wireStory/jill-biden-calls-trump-bully-dangerous-lgbtq-people-109177394,ABC News,341,Jill Biden calls Trump a 'bully' who is 'dangerous' to LGBTQ people. Jill Biden says former Republican President Donald Trump is a “bully” who is “dangerous” for the LGBTQ community
342,Actor Oliver Stark Opens Up About His ‘9-1-1’ Character’s Journey,"The star of the ABC drama series discusses the sexuality and evolution of his firefighter character, as well as addresses the feedback he has seen across social media.",https://www.forbes.com/sites/jeffconway/2024/04/12/actor-oliver-stark-opens-up-about-his-9-1-1-characters-journey/,Forbes,342,"Actor Oliver Stark Opens Up About His ‘9-1-1’ Character’s Journey. The star of the ABC drama series discusses the sexuality and evolution of his firefighter character, as well as addresses the feedback he has seen across social media."
343,"J.K. Rowling Not Ready to Forgive 'Harry Potter' Stars Daniel Radcliffe, Emma Watson for Vile Transgender Attacks","Author J.K. Rowling appeared to suggest that there may be no forgiveness for ""Harry Potter"" stars Daniel Radcliffe and Emma Watson.
The post J.K. Rowling Not Ready to Forgive ‘Harry Potter’ Stars Daniel Radcliffe, Emma Watson for Vile Transgender Attacks appe…",https://www.breitbart.com/entertainment/2024/04/12/j-k-rowling-suggests-no-forgiveness-for-daniel-radcliffe-emma-watson-for-abandoning-her/,Breitbart News,343,"J.K. Rowling Not Ready to Forgive 'Harry Potter' Stars Daniel Radcliffe, Emma Watson for Vile Transgender Attacks. Author J.K. Rowling appeared to suggest that there may be no forgiveness for ""Harry Potter"" stars Daniel Radcliffe and Emma Watson.
The post J.K. Rowling Not Ready to Forgive ‘Harry Potter’ Stars Daniel Radcliffe, Emma Watson for Vile Transgender Attacks appe…"
344,JoJo Siwa admits she isn't the inventor of gay pop as she attempts to rebrand herself,"JoJo Siwa rose to fame on Dance Moms but now she wants to make a name for herself as a gay pop star, and has ruffled some feathers along the way.",https://www.abc.net.au/news/2024-04-12/jojo-siwa-admits-she-didnt-invent-gay-pop/103700632,ABC News (AU),344,"JoJo Siwa admits she isn't the inventor of gay pop as she attempts to rebrand herself. JoJo Siwa rose to fame on Dance Moms but now she wants to make a name for herself as a gay pop star, and has ruffled some feathers along the way."
345,Laura Jane Grace confronts past pain on 'Hole In My Head',"The musician, and founder of punk band Against Me!, talks about her latest solo album.",https://www.npr.org/2024/04/12/1198910620/laura-jane-grace-album-hole-in-my-head,NPR,345,"Laura Jane Grace confronts past pain on 'Hole In My Head'. The musician, and founder of punk band Against Me!, talks about her latest solo album."
